Disb_Month,Media_source,stream_media_source,Business,Subbusiness,Org_Inorg,TotalDisbursalAmt,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,Total_Downloads
2025-08-31,DPF PRIME,SHARECHAT_INT,CPR,CPR,Organic,500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,PROF SAL,SETTINGS,UPI_SETUP,UPI_SETUP,Organic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,CD NORTH EAST,BRAZILRMY_INT,UPI_TXN,UPI_TXN,Organic,10442,0,0,1,0,3,7,0,0,0,0,0,0,0,0,11
2025-08-31,GOLD LOAN,APPNEXT_INT,BAJAJ PRIME,BAJAJ PRIME,Organic,3495,1,1,0,0,2,1,0,0,0,0,0,0,0,0,5
2025-08-31,PLCS PLTB,BOBBLET9J_INT,UPI_SETUP,UPI_SETUP,Organic,17,2,0,0,4,4,4,1,1,1,0,0,0,0,0,17
2025-08-31,INSURANCE DISTRIBUTION,HASOFFERS_INT,WALLET_SETUP,WALLET_SETUP,Organic,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-08-31,PROF LOANS,APPCLOUD_INT,BBPS_TXN,BBPS_TXN,Organic,859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-08-31,DPF GROWTH,APPLABS_INT,WALLET_SETUP,WALLET_SETUP,Organic,352,182,62,32,25,12,12,6,15,6,0,0,0,0,0,352
2025-08-31,DPF PRIME,PLAYYAHIB_INT,BBPS_TXN,BBPS_TXN,Organic,1966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-08-31,PL EMERGING,RESTRICTED,BBPS_TXN,BBPS_TXN,Organic,349,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,LIFESTYLE,CNETFRONTXM_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,PLCS GROWTH SW,SOKENDEV_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,ASO,FREEFLYFIQQ_INT,PPI_TXN,PPI_TXN,Inorganic,652,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4
2025-09-30,ASO,RETAILMEDIA_INT,PPI_TXN,PPI_TXN,Inorganic,840,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
2025-08-31,DPF PRIME,DECHO_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,SERVICE URBAN BRANCH,SHELDONADQ8G_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-08-31,URBAN TW,COOLGAMEBQ_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-08-31,CD NORTH EAST,RIVERSADS_INT,WALLET_SETUP,WALLET_SETUP,Organic,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
2025-08-31,GOLD LOAN,VFINE_INT,WALLET_SETUP,WALLET_SETUP,Organic,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3
2025-09-30,CARS24,LIFTOFF_INT,CPR,CPR,Organic,500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,CD NORTH EAST,LISTMMKIV_INT,PPI_TXN,PPI_TXN,Organic,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,ASO,MOBAVENUE_INT,SALPL,SALPL,Inorganic,2634256,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3
2025-08-31,REWARDS,REWARDS,B2B,B2B,Organic,9373619,166,55,28,24,19,14,4,5,8,12,9,8,2,6,360
2025-08-31,BL DIRECT,MIQDIGITALUK,BBPS_TXN,BBPS_TXN,Organic,7962,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2025-08-31,RSL,APPLABS_INT,RPL,RPL,Organic,82783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,SERVICE DELIVERY,LEBANGROUCO_INT,UPI_SETUP,UPI_SETUP,Organic,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
2025-08-31,PLCS T2,MOLOCO_INT,WALLET_SETUP,WALLET_SETUP,Organic,9,0,0,0,0,0,0,0,1,1,0,0,1,2,4,9
2025-09-30,ASO,LISTMMQFE_INT,BBPS_TXN,BBPS_TXN,Inorganic,349,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,RCD SE,RESTRICTED,FASTAG_ISSUED,FASTAG_ISSUED,Organic,3200,1,1,1,0,2,0,0,0,1,0,0,1,1,0,8
2025-08-31,GOLD LOAN,APPNEXT_INT,B2B,B2B,Organic,405116,2,1,2,2,1,0,0,2,2,0,1,0,0,3,16
2025-08-31,PLCS T2,SHARECHAT_INT,B2B,B2B,Organic,12000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,CD SOUTH WEST,ADCANOPUS,B2B,B2B,Organic,33000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2025-09-30,ASO,SUNDVIKA_INT,BAJAJ PRIME,BAJAJ PRIME,Inorganic,3495,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5
2025-09-30,BL SECURED,GOOGLEADWORDS_INT,BBPS_TXN,BBPS_TXN,Organic,206224,18,8,9,3,2,3,5,1,8,2,2,1,2,3,67
2025-08-31,DMS,SHARECHAT_INT,UPI_TXN,UPI_TXN,Organic,37242,5,11,10,2,0,0,0,2,0,0,0,0,0,0,30
2025-09-30,CD NORTH EAST,GOOGLEADWORDS_INT,BAJAJ PRIME,BAJAJ PRIME,Organic,6990,6,0,0,0,0,1,0,1,2,0,0,0,0,0,10
2025-08-31,SERVICE DELIVERY,SANDBOXADS_INT,EMI Card,IEMI,Organic,530,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,BL DIRECT,PDAVENUE_INT,WALLET_SETUP,WALLET_SETUP,Organic,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,12
2025-09-30,DPF PRIME,LEMONADSXV_INT,BBPS_TXN,BBPS_TXN,Organic,299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-08-31,PLCS T2,SHARECHAT_INT,UPI_SETUP,UPI_SETUP,Organic,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
2025-09-30,PLCS T2,VFINE_INT,BBPS_TXN,BBPS_TXN,Organic,1218,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
2025-08-31,DMS,APPNEXT_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,41400,24,8,16,8,5,6,4,10,8,0,2,3,3,8,105
2025-08-31,SME CL,SME CL,PPI_TXN,PPI_TXN,Organic,129489,9,16,9,8,3,6,5,12,8,7,13,9,3,30,138
2025-08-31,SALPL PRIME,MOLOCO_INT,BBPS_TXN,BBPS_TXN,Organic,14695,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3
2025-08-31,PLCS PLTB,DATALIFTRETARGETING_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2025-08-31,PLCS GROWTH SW,ADEER_INT,UPI_TXN,UPI_TXN,Organic,11427,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2025-08-31,RPPL,SPORTSGUR44_INT,B2B,B2B,Organic,30376,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2025-08-31,PROF SAL,GOOGLEADWORDS_INT,PPI_TXN,PPI_TXN,Organic,126,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2025-08-31,SERVICE DELIVERY,SERVICE PMO,RPL,RSL,Organic,423365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,CD NORTH EAST,SPORTSGUR44_INT,Wheels,TW,Organic,82700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,ASO,LINKASIA_INT,BBPS_TXN,BBPS_TXN,Inorganic,3219,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
2025-08-31,2W NE,VFINE_INT,UPI_SETUP,UPI_SETUP,Organic,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,9
2025-08-31,PL EMERGING,SPORTSGUR44_INT,BBPS_TXN,BBPS_TXN,Organic,218164,4,11,4,4,1,0,0,0,0,1,0,0,0,0,25
2025-08-31,PAYMENTS QR,ADSWAY_INT,PLCS,PLCS,Organic,166456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,SERVICE URBAN BRANCH,MOBADBID68_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,UCF,LIFTOFF_INT,WALLET_SETUP,WALLET_SETUP,Organic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,RPL,SORTMMCCD_INT,BBPS_TXN,BBPS_TXN,Organic,379,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,SERVICE URBAN BRANCH,ORGANIC,RPL,RPL,Organic,1021864,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4
2025-09-30,PROF LOANS,ORGANIC,CA,CA,Organic,634277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,CD NORTH EAST,MAGADS_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2025-09-30,PROF PL PROSPECT,MOBAVENUE2_INT,BBPS_TXN,BBPS_TXN,Organic,239,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,PLCS GROWTH NE,REFER AND EARN,PLCS,PLCS,Organic,183227,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-09-30,DMS,MINTEGRAL_INT,BBPS_TXN,BBPS_TXN,Organic,87937,6,0,8,6,8,2,8,2,2,3,0,0,0,0,45
2025-09-30,ASO,METAMOBILH5_INT,UPI_SETUP,UPI_SETUP,Inorganic,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3
2025-08-31,SALPL PRIME,TELLIA_INT,PLCS,PLCS,Organic,128721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,RPPL,ORGANIC ASO,PPI_TXN,PPI_TXN,Organic,1501,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4
2025-08-31,2W NE,APPLABS_INT,Wheels,TW,Organic,910019,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7
2025-08-31,DPF PRIME,HAPPYTIMEO5_INT,B2B,B2B,Organic,20000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,DPF GROWTH,GOBAINMEDIA_INT,BBPS_TXN,BBPS_TXN,Organic,70658,0,16,15,4,2,1,0,0,0,0,0,0,0,0,38
2025-09-30,ASO,DIPPERADS_INT,PPI_TXN,PPI_TXN,Inorganic,7266,0,0,1,11,0,0,12,0,0,0,0,0,0,0,24
2025-09-30,ASO,INBLINKNW_INT,UPI_TXN,UPI_TXN,Inorganic,48330,0,0,0,0,0,0,0,0,6,15,28,0,0,0,49
2025-08-31,RPPL,ORGANIC,SME,PROS PL,Organic,196159,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
2025-08-31,DPF PRIME,MOBUPPSZ2A,UPI_SETUP,UPI_SETUP,Organic,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2025-08-31,DPF GROWTH,XENDER02_INT,UPI_TXN,UPI_TXN,Organic,465,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2025-09-30,DMS,XIAOMIGLOBAL_INT,BBPS_TXN,BBPS_TXN,Organic,13351,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2025-09-30,PL EMERGING,DESMOB_INT,BBPS_TXN,BBPS_TXN,Organic,727,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3
2025-08-31,DMS,BOLINMOBI0M_INT,B2B,B2B,Organic,11499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,FD,LIFTOFF_INT,Investment,FD,Organic,38433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,RSL,MOBAVENUE_INT,PPI_TXN,PPI_TXN,Organic,1739,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
2025-08-31,FD,MDSP_INT,UPI_TXN,UPI_TXN,Organic,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2025-09-30,ASO,MOBIKKINCLO_INT,BAJAJ PRIME,BAJAJ PRIME,Inorganic,699,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,RPPL,GOOGLEADWORDS_INT,B2B,B2B,Organic,260694,4,1,3,1,0,0,0,0,2,0,0,0,0,0,11
2025-08-31,PL EMERGING,ADSCREDENCE_INT,BBPS_TXN,BBPS_TXN,Organic,349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,SALPL PRIME,HASOFFERS_INT,UPI_TXN,UPI_TXN,Organic,39987,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
2025-09-30,RCD SE,BOBBLET9J_INT,CPR,CPR,Organic,2500,0,0,1,0,0,2,1,0,1,0,0,0,0,0,5
2025-09-30,DPF PRIME,ADSWAY_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,ASO,LINENMMJCU_INT,PPI_TXN,PPI_TXN,Inorganic,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,SERVICE RURAL BRANCH,AFFLE_INT,BBPS_TXN,BBPS_TXN,Organic,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-09-30,RPPL,RESTRICTED,Gold Loan,RGL,Organic,64406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-08-31,PLCS PLTB,WINGSAPPS_INT,BBPS_TXN,BBPS_TXN,Organic,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-08-31,2W SW,LIFTOFF_INT,Gold Loan,RGL,Organic,70143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,MF,BOBBLET9J_INT,WALLET_SETUP,WALLET_SETUP,Organic,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
2025-09-30,RPPL,APPLABS_INT,Insurance,HI,Organic,15147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-08-31,RPL PRIME,APPNEXT_INT,UPI_TXN,UPI_TXN,Organic,282700,350,63,76,32,0,0,0,0,0,0,0,0,0,0,521
2025-09-30,RCD SE,BOBBLET9J_INT,BAJAJ PRIME,BAJAJ PRIME,Organic,1398,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
2025-09-30,DPF PRIME,GLOBALLINJW_INT,BBPS_TXN,BBPS_TXN,Organic,2450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-08-31,DPF GROWTH,APPNEXT_INT,CPR,CPR,Organic,5000,4,3,1,1,1,0,0,0,0,0,0,0,0,0,10
2025-08-31,RCD SE,SANITECH_INT,EMI Card,IEMI,Organic,530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,PL CENTRALISED,SUNDVIKA_INT,UPI_TXN,UPI_TXN,Organic,5496,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2025-09-30,ASO,SPINNETWOWSF_INT,PPI_TXN,PPI_TXN,Inorganic,3961,0,0,0,0,0,1,0,0,0,0,0,0,0,12,13
2025-09-30,ASO,HISOA_INT,RPL,RPL,Inorganic,947792,0,0,0,0,0,0,1,5,2,0,0,0,0,0,8
2025-09-30,CD NORTH EAST,MEANWHILE1A_INT,B2B,B2B,Organic,36989,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2025-08-31,RURAL TW,RURAL TW,BAJAJ PRIME,BAJAJ PRIME,Organic,699,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2025-08-31,DPF GROWTH,MOBHEADJD_INT,BBPS_TXN,BBPS_TXN,Organic,299,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-08-31,UCF,BOBBLET9J_INT,CPR,CPR,Organic,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,DPF PRIME,INTERGAMEBE_INT,UPI_SETUP,UPI_SETUP,Organic,6,0,0,0,0,2,4,0,0,0,0,0,0,0,0,6
2025-08-31,CD NORTH EAST,ONWARD6X_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,CD SBU,GOOGLEADWORDS_INT,WALLET_SETUP,WALLET_SETUP,Organic,74,16,8,6,7,6,2,7,16,1,1,1,0,1,2,74
2025-09-30,SALPL PRIME,ADSWAY_INT,BBPS_TXN,BBPS_TXN,Organic,1828,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3
2025-09-30,SALPL PRIME,GOOGLEADWORDS_INT,CPR,CPR,Organic,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,2W NE,RESPONSES CAMPAIGN,UPI_TXN,UPI_TXN,Organic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,DMS,SANDBOXADS_INT,BBPS_TXN,BBPS_TXN,Organic,25709,3,0,0,1,0,0,0,0,0,0,2,1,0,1,8
2025-09-30,DPF PRIME,APPNEXT_INT,CPR,CPR,Organic,9500,2,5,0,1,3,3,0,0,0,0,0,0,2,3,19
2025-09-30,CD SOUTH WEST,SURGEX_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,ASO,LISTMMSDV_INT,BBPS_TXN,BBPS_TXN,Inorganic,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,FD,MDSP_INT,EMI Card,IEMI,Organic,530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,RCD NW,POWERMOBI4Y_INT,WALLET_SETUP,WALLET_SETUP,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,BL INDIRECT,NASIPOWER9E_INT,BBPS_TXN,BBPS_TXN,Organic,20292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,INSURANCE DISTRIBUTION,APPNEXT_INT,Gold Loan,RGL,Organic,202073,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2025-08-31,PL EMERGING,WIRELESSHDK_INT,UPI_TXN,UPI_TXN,Organic,6195,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
2025-08-31,DPF PRIME,SUNDVIKA_INT,RPL,RPL,Organic,142296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2025-08-31,LTW,SPORTSGUR44_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-09-30,ASO,MAGADS_INT,EMI Card,IEMI,Inorganic,12190,0,0,0,0,0,1,0,0,9,4,4,0,0,5,23
2025-09-30,ASO,BOLINMOBI0M_INT,Wheels,TW,Inorganic,102505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,RCD SE,MAGADS_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2025-08-31,DMS,TADSMEDIA_INT,BBPS_TXN,BBPS_TXN,Organic,4125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-08-31,PLCS GROWTH NE,ADSWAY_INT,WALLET_SETUP,WALLET_SETUP,Organic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,CD SBU,GLOBALEMEDIA_INT,B2B,B2B,Organic,262912,6,1,0,0,0,0,0,0,0,0,0,0,0,0,7
2025-08-31,PLCS T1,RESTRICTED,PLCS,PLCS,Organic,73953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,ASO,RIGHTGOCI_INT,B2B,B2B,Inorganic,279815,0,0,0,0,0,0,6,1,2,0,0,0,0,0,9
2025-09-30,ASO,BANANAMOBIADS_INT,WALLET_SETUP,WALLET_SETUP,Inorganic,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
2025-08-31,INSURANCE DISTRIBUTION,XYADS_INT,B2B,B2B,Organic,19475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,RPPL,RESPONSES CAMPAIGN,CPR,CPR,Organic,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,BL INDIRECT,CREDIT CARD RBL,BBPS_TXN,BBPS_TXN,Organic,349,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,RCD NW,DESMOB_INT,BBPS_TXN,BBPS_TXN,Organic,110374,0,0,16,30,9,1,0,0,0,0,0,0,0,0,56
2025-08-31,PLCS GROWTH NE,ADEER_INT,PPI_TXN,PPI_TXN,Organic,16528,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2025-08-31,GOLD LOAN,GOOGLEADWORDS_INT,UPI_TXN,UPI_TXN,Organic,518686,8,12,5,9,16,9,11,26,7,2,0,6,2,8,121
2025-09-30,PLCS PLTB,WINGSAPPS_INT,BBPS_TXN,BBPS_TXN,Organic,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-08-31,GOLD LOAN,APPNEXT_INT,UPI_SETUP,UPI_SETUP,Organic,326,90,94,47,33,21,11,9,8,2,2,2,0,4,3,326
2025-08-31,CD SBU,SHELDONADQ8G_INT,WALLET_SETUP,WALLET_SETUP,Organic,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-09-30,GOLD LOAN,ASO,BBPS_TXN,BBPS_TXN,Organic,252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,RPL GIN,ORGANIC,SME,PROS PL,Organic,111169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,PLCS GROWTH NE,DIGIXPRESSIONS_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,RPL EMERGING,SMARTADSZ4_INT,BBPS_TXN,BBPS_TXN,Organic,349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,RCD SE,BOBBLET9J_INT,CPR,CPR,Organic,2500,0,0,0,1,1,3,0,0,0,0,0,0,0,0,5
2025-09-30,ASO,POWEROYDEM8_INT,UPI_TXN,UPI_TXN,Inorganic,17908,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24
2025-09-30,REMI,MDSP_INT,EMI Card,IEMI,Organic,530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,CD NORTH EAST,GOOGLEADWORDS_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,11700,0,7,3,2,2,0,5,6,3,1,0,0,0,1,30
2025-09-30,ASO,BIDFOX_INT,PPI_TXN,PPI_TXN,Inorganic,8485,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29
2025-09-30,2W NE,GOBAINMEDIA_INT,B2B,B2B,Organic,46998,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
2025-09-30,INSURANCE DISTRIBUTION,BOBBLET9J_INT,BAJAJ PRIME,BAJAJ PRIME,Organic,1398,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
2025-08-31,RSL,PDAVENUE_INT,UPI_SETUP,UPI_SETUP,Organic,22,16,5,1,0,0,0,0,0,0,0,0,0,0,0,22
2025-08-31,RPL PRIME,ADSONMOBI_INT,UPI_TXN,UPI_TXN,Organic,3119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,RCD NW,LEBANGROUCO_INT,UPI_TXN,UPI_TXN,Organic,7370,0,0,0,0,0,0,1,6,0,0,0,0,0,0,7
2025-09-30,RPPL,BOBBLET9J_INT,BBPS_TXN,BBPS_TXN,Organic,79382,0,3,8,5,0,4,5,0,1,0,0,0,0,0,26
2025-08-31,LIFESTYLE,APPLABS_INT,BBPS_TXN,BBPS_TXN,Organic,97382,4,12,2,4,2,1,0,0,1,0,0,0,0,0,26
2025-08-31,NEW CAR DEDICATED,DATALIFTRETARGETING_INT,BBPS_TXN,BBPS_TXN,Organic,6701,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2025-08-31,PLCS GROWTH NE,VALEXADSVK_INT,PLCS,PLCS,Organic,99340,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,ASO,MOBADLOGIC_INT,B2B,B2B,Inorganic,147800,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2025-09-30,RCD SE,SHELDONADQ8G_INT,BAJAJ PRIME,BAJAJ PRIME,Organic,699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-09-30,RCD NW,XORAPPS_INT,CPR,CPR,Organic,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-08-31,PLCS GROWTH NE,HAPPYTIMEO5_INT,UPI_TXN,UPI_TXN,Organic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,DMS,CHERRYONL4F_INT,UPI_TXN,UPI_TXN,Organic,389,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3
2025-08-31,REMI,SHARECHAT_INT,UPI_TXN,UPI_TXN,Organic,4649,2,2,1,1,0,0,0,0,0,0,0,0,0,0,6
2025-08-31,RCD SE,FLATADS_INT,BBPS_TXN,BBPS_TXN,Organic,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,ASO,SPOTYMEDIJJ_INT,UPI_TXN,UPI_TXN,Inorganic,12514,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
2025-08-31,CD SBU,MOBAVENUE_INT,PPI_TXN,PPI_TXN,Organic,20116,0,0,8,11,5,2,0,0,0,0,0,0,0,0,26
2025-09-30,ASO,AUTOMATETEIN453,BBPS_TXN,BBPS_TXN,Inorganic,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2025-09-30,ASO,MOBIAVIATGRI_INT,FASTAG_ISSUED,FASTAG_ISSUED,Inorganic,400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-09-30,ASO,MEANWHILE1A_INT,PPI_TXN,PPI_TXN,Inorganic,48610,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
2025-09-30,ASO,SPORTSGUR44_INT,PSBL,PSBL,Inorganic,1513571,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
2025-09-30,CD SOUTH WEST,HASOFFERS_INT,BAJAJ PRIME,BAJAJ PRIME,Organic,699,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2025-09-30,ASO,LISTMMFCT_INT,UPI_SETUP,UPI_SETUP,Inorganic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,RPL GIN,PDAVENUE_INT,B2B,B2B,Organic,7700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,CD NORTH EAST,YEONSEMED3MJ_INT,PPI_TXN,PPI_TXN,Organic,658,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
2025-08-31,INSURANCE DISTRIBUTION,LINENMMGBH_INT,UPI_TXN,UPI_TXN,Organic,137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,BL DIRECT,PIVOMOB_INT,B2B,B2B,Organic,26999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2025-08-31,CD SOUTH WEST,NASIPOWER9E_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
